selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_liquidation_count,locked_oos_account_wipeout_count,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
11,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.175,0.875,8750.0,8750.0,True,0.36988848677499386,0.06946197893107453,1.8332418838551052,0.24961886223156013,0.2334060183056286,5.325049652588007,42,0.06312942079041761,0.014579204658876799,2.0073270371314527,0.6483731639799567,0.6390562323795642,19.36966756395596,8,5.859209258437218,-0.00187776218741742,0.00187776218741742,-2.802945279906918,-0.08394158892769572,-0.0837842620085953,-7.806111451641615,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
12,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,5.0,0.175,0.875,8750.0,8750.0,True,0.36988848677499386,0.06946197893107453,1.8332418838551052,0.24961886223156013,0.2334060183056286,5.325049652588007,42,0.06312942079041761,0.014579204658876799,2.0073270371314527,0.6483731639799567,0.6390562323795642,19.36966756395596,8,5.859209258437218,-0.00187776218741742,0.00187776218741742,-2.802945279906918,-0.08394158892769572,-0.0837842620085953,-7.806111451641615,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
13,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,6.0,0.15,0.8999999999999999,9000.0,9000.0,True,0.05089701163082627,0.2962462641771317,0.31676773140488834,0.09368177461798663,0.0722715869715209,0.1718064252124844,476,0.23276927378878653,0.0724575963251314,2.640044101493203,0.8977378023626778,0.8370846599798946,18.496858437838064,103,0.21865863480336292,-0.03613930184180558,0.10920505524617515,-1.2988257543964472,-0.45077297370837527,-0.40639282301894253,-2.299592608525741,56,0.0,0.0,True,False,False,False,False,False,False,train_validation_return_ratio_0.2187_below_0.50;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5}"
14,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_6p0x_0p15alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,6.0,0.15,0.8999999999999999,9000.0,9000.0,True,0.05089701163082627,0.2962462641771317,0.31676773140488834,0.09368177461798663,0.0722715869715209,0.1718064252124844,476,0.23276927378878653,0.0724575963251314,2.640044101493203,0.8977378023626778,0.8370846599798946,18.496858437838064,103,0.21865863480336292,-0.03613930184180558,0.10920505524617515,-1.2988257543964472,-0.45077297370837527,-0.40639282301894253,-2.299592608525741,56,0.0,0.0,True,False,False,False,False,False,False,train_validation_return_ratio_0.2187_below_0.50;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5}"
15,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_7p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.15,1.05,10500.0,10500.0,True,0.2469799968908064,0.15141238738200502,0.970392993125608,0.07127611260109455,0.061903201131227034,1.631174312493268,42,0.07572443448626331,0.017492844285999048,2.0068679537661636,0.6478931759571771,0.6367545281478815,19.73678821351685,8,3.261562777806013,-0.0022533146249008595,0.0022533146249008595,-2.8029452799069183,-0.08394158892769572,-0.08375286736678078,-7.796077565916012,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
16,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_7p0x_0p15alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,7.0,0.15,1.05,10500.0,10500.0,True,0.2469799968908064,0.15141238738200502,0.970392993125608,0.07127611260109455,0.061903201131227034,1.631174312493268,42,0.07572443448626331,0.017492844285999048,2.0068679537661636,0.6478931759571771,0.6367545281478815,19.73678821351685,8,3.261562777806013,-0.0022533146249008595,0.0022533146249008595,-2.8029452799069183,-0.08394158892769572,-0.08375286736678078,-7.796077565916012,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
17,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.2,0.8,8000.0,8000.0,True,0.3346570119376624,0.06363911923267927,1.8328612055314089,0.24918486489380862,0.2342757617579666,5.2586681898295815,42,0.05772792493636425,0.013330264083699106,2.00752376184539,0.6485786644272155,0.6400466732469406,19.213912113454356,8,5.797142584053868,-0.0017168111427816601,0.0017168111427816601,-2.8029452799069166,-0.08394158892769572,-0.08379772406128756,-7.810416196549252,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
18,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,4.0,0.2,0.8,8000.0,8000.0,True,0.3346570119376624,0.06363911923267927,1.8328612055314089,0.24918486489380862,0.2342757617579666,5.2586681898295815,42,0.05772792493636425,0.013330264083699106,2.00752376184539,0.6485786644272155,0.6400466732469406,19.213912113454356,8,5.797142584053868,-0.0017168111427816601,0.0017168111427816601,-2.8029452799069166,-0.08394158892769572,-0.08379772406128756,-7.810416196549252,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
19,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,5.0,0.175,0.875,8750.0,8750.0,True,0.051363965593672845,0.2891756368855056,0.31669151782606086,0.09364756358612773,0.07264143139748519,0.17762203672092047,476,0.22598292080363946,0.07049785759646476,2.6400060766301205,0.8974048518794723,0.838306069938683,18.27478485035434,103,0.22729136082944915,-0.03508690835760464,0.10632211985030839,-1.298882172851839,-0.45078962714414533,-0.407466884242665,-2.3013000972783333,56,0.0,0.0,True,False,False,False,False,False,False,train_validation_return_ratio_0.2273_below_0.50;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5}"
20,reject_or_quarantine,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_1.5,5.0,0.175,0.875,8750.0,8750.0,True,0.051363965593672845,0.2891756368855056,0.31669151782606086,0.09364756358612773,0.07264143139748519,0.17762203672092047,476,0.22598292080363946,0.07049785759646476,2.6400060766301205,0.8974048518794723,0.838306069938683,18.27478485035434,103,0.22729136082944915,-0.03508690835760464,0.10632211985030839,-1.298882172851839,-0.45078962714414533,-0.407466884242665,-2.3013000972783333,56,0.0,0.0,True,False,False,False,False,False,False,train_validation_return_ratio_0.2273_below_0.50;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5}"
21,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,abs_score_ge_3,6.0,0.125,0.75,7500.0,7500.0,True,0.311551607633334,0.05974366441037846,1.832605727870529,0.24889590098339187,0.2348642500466119,5.214805799210608,42,0.05412577669219609,0.012497559391810666,2.0076549032173445,0.6487155948329069,0.6407083047415727,19.110603480283984,8,5.756067195212255,-0.0016095104463577092,0.0016095104463577092,-2.802945279906918,-0.08394158892769572,-0.08380670116669314,-7.8132875303866225,1,0.0,0.0,True,False,False,False,False,False,False,train_trade_event_count_42_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 3.0}"
